Evaluation Data,,,,,,,,
Evaluation Index,Label 1,Label 2,Label 3,Label 4,Label 5,Label 6,Label 7,Response 1
7875,7,7,1,1,1,8,7,1623.532104
2506,3,3,5,2,1,8,7,1623.581543
8876,8,2,7,2,1,8,7,1623.585205
2870,3,4,8,2,1,8,7,1623.587402
5796,5,2,1,3,1,8,7,1623.622559
3507,3,7,3,4,1,8,7,1623.674316
3871,4,8,4,4,1,8,7,1623.675659
9877,8,6,5,4,1,8,7,1623.67749
4872,4,1,2,5,1,8,7,1623.726807
6797,6,6,7,5,1,8,7,1623.735107
7588,7,2,3,6,1,8,7,1623.785522
8953,8,5,5,6,1,8,7,1623.788574
9954,8,3,1,7,1,8,7,1623.844971
868,1,2,4,7,1,8,7,1623.849243
7798,7,4,5,7,1,8,7,1623.850708
5873,5,5,7,7,1,8,7,1623.85498
8589,7,6,1,8,1,8,7,1623.912231
1869,2,6,2,8,1,8,7,1623.913574
8799,8,8,3,8,1,8,7,1623.914551
6874,6,3,5,8,1,8,7,1623.918335
9555,8,7,3,1,1,6,1,1624.902588
6475,6,7,5,1,1,6,1,1624.905884
7476,6,2,3,2,1,6,1,1624.954468
5551,5,8,5,2,1,6,1,1624.957031
8841,8,5,2,3,1,6,1,1625.007568
546,1,3,2,3,1,6,1,1625.007813
6916,6,2,4,3,1,6,1,1625.010742
9191,8,8,6,3,1,6,1,1625.013794
5187,5,7,1,4,1,6,1,1625.064575
6552,6,1,1,4,1,6,1,1625.065186
2471,2,8,7,4,1,6,1,1625.074951
8477,7,6,8,4,1,6,1,1625.077637
2912,3,1,8,4,1,6,1,1625.077759
3472,3,1,5,5,1,6,1,1625.134277
7553,7,5,6,5,1,6,1,1625.136108
1547,2,7,8,5,1,6,1,1625.140869
5838,5,4,2,6,1,6,1,1625.197266
9478,8,4,3,6,1,6,1,1625.198608
4473,4,5,1,7,1,6,1,1625.269409
2548,3,2,4,7,1,6,1,1625.273926
8554,7,3,5,7,1,6,1,1625.275635
3549,3,6,2,8,1,6,1,1625.350586
5474,5,3,7,8,1,6,1,1625.360107
9480,8,1,1,1,3,7,2,1626.149292
2550,3,4,2,1,3,7,2,1626.150269
1185,1,5,3,1,3,7,2,1626.151489
7555,7,7,5,1,3,7,2,1626.154175
9270,8,4,1,2,3,7,2,1626.202148
1626,2,3,2,2,3,7,2,1626.203491
4551,4,8,3,2,3,7,2,1626.204102
2395,2,7,4,2,3,7,2,1626.205811
3551,3,8,7,2,3,7,2,1626.21106
2836,3,2,3,3,3,7,2,1626.261841
3187,3,7,3,4,3,7,2,1626.322754
8192,7,1,6,5,3,7,2,1626.394531
4397,4,6,7,5,3,7,2,1626.396606
4188,4,2,2,6,3,7,2,1626.460205
9843,8,7,3,6,3,7,2,1626.46106
8479,7,8,3,7,3,7,2,1626.539307
548,1,2,8,7,3,7,2,1626.549927
3473,3,5,8,7,3,7,2,1626.549927
7114,6,3,5,8,3,7,2,1626.629028
6555,6,7,2,1,5,8,3,1629.14209
3475,3,7,4,1,5,8,3,1629.144653
5190,5,4,2,2,5,8,3,1629.197266
2265,2,5,3,2,5,8,3,1629.198364
9481,8,5,4,3,5,8,3,1629.258789
8831,8,8,6,3,5,8,3,1629.261597
8557,7,6,6,4,5,8,3,1629.326172
5477,5,6,7,4,5,8,3,1629.328125
6192,5,1,1,5,5,8,3,1629.389038
4267,4,7,3,5,5,8,3,1629.391113
472,1,1,5,5,5,8,3,1629.394409
9272,8,1,6,5,5,8,3,1629.396118
1187,1,7,8,5,5,8,3,1629.400269
4112,4,1,8,5,5,8,3,1629.400391
4553,4,5,8,5,5,8,3,1629.400391
7479,6,8,1,7,5,8,3,1629.54834
9909,8,6,1,7,5,8,3,1629.548584
8194,7,3,4,8,5,8,3,1629.645386
9194,8,3,7,8,5,8,3,1629.651001
2055,2,8,2,1,6,8,1,1630.92627
2210,2,3,7,1,6,8,1,1630.93396
6500,6,2,7,1,6,8,1,1630.93396
3420,3,2,1,2,6,8,1,1630.983887
7215,6,8,2,2,6,8,1,1630.984253
1495,2,8,4,2,6,8,1,1630.986816
845,1,6,8,2,6,8,1,1630.994019
7137,6,5,1,4,6,8,1,1631.114746
2496,2,1,2,4,6,8,1,1631.116089
8502,7,4,3,4,6,8,1,1631.117065
417,1,5,2,5,6,8,1,1631.190552
9217,8,5,4,5,6,8,1,1631.193115
5422,5,4,5,5,6,8,1,1631.194702
9503,8,8,8,5,6,8,1,1631.200317
9062,8,4,8,5,6,8,1,1631.200562
3133,3,6,3,6,6,8,1,1631.273682
208,1,1,4,6,6,8,1,1631.275269
1418,2,3,7,6,6,8,1,1631.28064
1054,1,4,3,7,6,8,1,1631.36438
4498,4,3,5,7,6,8,1,1631.36731
8139,7,7,2,8,6,8,1,1631.463257
3705,3,5,2,1,4,7,1,1635.625854
5630,5,4,7,1,4,7,1,1635.633545
8060,7,2,7,1,4,7,1,1635.633545
2340,2,2,1,2,4,7,1,1635.680542
7345,6,5,3,2,4,7,1,1635.682739
4420,4,2,4,2,4,7,1,1635.684326
416,1,1,6,3,4,7,1,1635.747681
5981,5,6,7,3,4,7,1,1635.74939
7632,7,1,1,4,4,7,1,1635.805054
6982,6,4,5,4,4,7,1,1635.810547
52,1,2,6,4,4,7,1,1635.8125
1262,2,4,7,4,4,7,1,1635.814453
5057,5,5,8,4,4,7,1,1635.81665
1053,1,6,1,5,4,7,1,1635.874878
6267,6,7,2,5,4,7,1,1635.875977
4342,4,4,5,5,4,7,1,1635.880737
6422,6,4,7,5,4,7,1,1635.884766
6708,6,2,2,6,4,7,1,1635.952759
1703,2,8,6,6,4,7,1,1635.95874
338,1,3,7,6,4,7,1,1635.961304
7059,6,7,2,7,4,7,1,1636.035889
3979,4,7,4,7,4,7,1,1636.038818
3264,3,1,3,8,4,7,1,1636.129639
8984,8,1,7,8,4,7,1,1636.136963
3375,3,8,1,1,3,8,6,1636.327759
450,1,3,1,1,3,8,6,1636.328613
5455,5,8,3,1,3,8,6,1636.3302
2375,2,8,8,1,3,8,6,1636.338867
4090,4,3,5,2,3,8,6,1636.381958
8381,7,6,6,2,3,8,6,1636.383423
9745,8,5,6,2,3,8,6,1636.383423
1451,2,7,7,2,3,8,6,1636.385254
7016,6,1,7,3,3,8,6,1636.437378
9382,8,4,5,4,3,8,6,1636.48938
2452,2,2,5,4,3,8,6,1636.489502
3662,3,4,8,4,3,8,6,1636.495483
8667,7,7,1,5,3,8,6,1636.543579
1087,1,8,5,5,3,8,6,1636.549194
2297,2,5,6,5,3,8,6,1636.551392
3453,3,6,3,6,3,8,6,1636.611572
2738,3,3,6,6,3,8,6,1636.616821
2605,3,6,4,1,2,7,4,1636.663574
9459,8,7,1,7,3,8,6,1636.67981
373,1,6,5,7,3,8,6,1636.685913
9304,8,1,5,7,3,8,6,1636.685913
1240,1,1,6,2,2,7,4,1636.716919
6245,5,6,8,2,2,7,4,1636.720947
8094,7,4,2,8,3,8,6,1636.759155
1374,2,4,3,8,3,8,6,1636.76062
9171,8,7,1,3,2,7,4,1636.761963
8611,7,7,6,3,2,7,4,1636.769653
1527,2,8,3,4,2,7,4,1636.821533
4452,4,2,3,4,2,7,4,1636.822144
4607,4,8,8,4,2,7,4,1636.831299
9612,8,2,1,5,2,7,4,1636.880737
3242,3,3,6,5,2,7,4,1636.88855
735,1,8,2,1,1,7,5,1636.89978
9380,8,2,6,1,1,7,5,1636.906494
5376,5,1,2,2,1,7,5,1636.947388
4893,4,6,2,6,2,7,4,1636.94812
5608,5,1,4,6,2,7,4,1636.951416
5740,5,2,5,2,1,7,5,1636.95166
3815,4,8,8,2,1,7,5,1636.957397
1736,2,1,8,3,1,7,5,1637.007935
6377,6,5,7,4,1,7,5,1637.059326
5244,5,2,3,8,2,7,4,1637.100464
1372,2,2,5,5,1,7,5,1637.112915
7378,6,3,5,5,1,7,5,1637.112915
2373,2,6,3,7,1,7,5,1637.238525
8743,7,8,5,7,1,7,5,1637.241455
448,1,1,5,7,1,7,5,1637.242065
1449,2,5,1,8,1,7,5,1637.308838
2814,3,4,3,8,1,7,5,1637.311523
4739,4,7,7,8,1,7,5,1637.31897
1605,2,6,2,1,4,8,5,1637.707275
2320,2,1,6,2,4,8,5,1637.764282
9536,8,1,7,3,4,8,5,1637.821167
5532,5,2,3,4,4,8,5,1637.874146
527,1,8,7,4,4,8,5,1637.880493
5246,5,4,8,4,4,8,5,1637.883057
1242,1,3,1,5,4,8,5,1637.936035
6247,5,8,4,5,4,8,5,1637.939453
7247,6,8,6,5,4,8,5,1637.942871
4322,4,3,6,5,4,8,5,1637.943359
8612,7,2,8,5,4,8,5,1637.947632
8458,7,3,5,6,4,8,5,1638.011597
7534,7,4,3,7,4,8,5,1638.085083
6884,6,2,8,7,4,8,5,1638.094727
6169,5,5,4,8,4,8,5,1638.170898
3244,3,2,4,8,4,8,5,1638.171021
8249,7,5,7,8,4,8,5,1638.176514
8400,7,1,2,1,1,6,2,1638.366089
756,1,2,1,2,1,6,2,1638.415405
1470,2,4,2,2,1,6,2,1638.416504
3395,3,7,7,2,1,6,2,1638.424683
4396,4,2,5,3,1,6,2,1638.475098
5397,5,6,3,5,1,6,2,1638.591309
392,1,1,7,5,1,6,2,1638.599121
1393,2,5,5,6,1,6,2,1638.661743
7763,7,7,7,6,1,6,2,1638.665894
3759,4,8,2,7,1,6,2,1638.728882
1834,2,3,6,7,1,6,2,1638.736328
6398,6,4,8,7,1,6,2,1638.741333
9324,8,2,1,8,1,6,2,1638.806763
7399,6,8,3,8,1,6,2,1638.809082
469,1,6,4,8,1,6,2,1638.811035
3585,3,5,2,1,2,8,7,1640.267822
6510,6,4,2,1,2,8,7,1640.267822
7225,6,5,5,1,2,8,7,1640.271851
8590,7,4,4,2,2,8,7,1640.315674
4795,4,7,5,2,2,8,7,1640.317017
4586,4,3,7,3,2,8,7,1640.369507
5432,5,1,7,4,2,8,7,1640.421631
6147,5,7,1,5,2,8,7,1640.467773
4222,4,4,4,5,2,8,7,1640.472168
5587,5,7,6,5,2,8,7,1640.475342
3760,4,1,5,1,3,7,3,1640.497314
680,1,1,7,1,3,7,3,1640.500854
3110,3,4,7,1,3,7,3,1640.500854
8765,8,6,8,1,3,7,3,1640.502808
6588,6,2,1,6,2,8,7,1640.528564
218,1,3,6,6,2,8,7,1640.536133
1583,2,8,8,6,2,8,7,1640.540527
1395,2,7,1,2,3,7,3,1640.543701
7401,6,5,2,2,3,7,3,1640.545166
659,1,7,6,7,2,8,7,1640.601563
6036,5,2,3,3,3,7,3,1640.602783
1031,1,8,7,3,3,7,3,1640.609253
9116,8,2,8,3,3,7,3,1640.611816
2682,3,3,1,4,3,7,3,1640.660645
9402,8,3,2,4,3,7,3,1640.661743
6477,6,6,3,4,3,7,3,1640.662842
7687,7,8,4,4,3,7,3,1640.664063
2032,2,1,5,4,3,7,3,1640.666382
9514,8,3,4,8,2,8,7,1640.669556
8402,7,3,7,4,3,7,3,1640.670166
107,1,7,8,4,3,7,3,1640.672363
5112,5,1,1,5,3,7,3,1640.725952
1317,2,6,2,5,3,7,3,1640.726807
3397,3,6,5,5,3,7,3,1640.731445
1472,2,1,7,5,3,7,3,1640.735596
1758,2,4,2,6,3,7,3,1640.797852
8038,7,4,4,6,3,7,3,1640.800659
2109,2,6,1,7,3,7,3,1640.873535
2473,2,5,5,7,3,7,3,1640.879517
9039,8,8,2,8,3,7,3,1640.958862
394,1,3,5,8,3,7,3,1640.964111
3319,3,8,6,8,3,7,3,1640.96582
8324,7,2,8,8,3,7,3,1640.970947
8425,7,5,3,1,6,8,2,1643.2323
340,1,2,5,2,6,8,2,1643.292358
6620,6,2,7,2,6,8,2,1643.295654
1341,2,6,1,3,6,8,2,1643.349121
691,1,7,5,3,6,8,2,1643.354126
7061,6,6,7,3,6,8,2,1643.357666
6346,6,3,3,4,6,8,2,1643.419067
1132,1,2,6,4,6,8,2,1643.423584
7347,6,7,2,5,6,8,2,1643.491089
2342,2,4,7,5,6,8,2,1643.499268
5268,5,2,1,6,6,8,2,1643.571289
6983,6,8,8,6,6,8,2,1643.582397
5265,5,5,1,1,2,6,1,1643.612061
4550,4,4,7,1,2,6,1,1643.621582
260,1,2,8,1,2,6,1,1643.623901
54,1,4,1,7,6,8,2,1643.6604
5059,5,7,4,7,6,8,2,1643.664063
7631,7,8,8,2,2,6,1,1643.676758
8191,7,8,4,3,2,6,1,1643.725464
4344,4,1,3,8,6,8,2,1643.762207
7984,7,1,4,8,6,8,2,1643.76355
9349,8,6,5,8,6,8,2,1643.765015
6269,6,6,7,8,6,8,2,1643.769043
7424,6,1,8,8,6,8,2,1643.771484
2262,2,4,2,4,2,6,1,1643.784058
9192,8,1,2,5,2,6,1,1643.849731
7267,6,7,4,5,2,6,1,1643.852417
4628,4,2,6,5,2,6,1,1643.856445
8268,7,2,2,6,2,6,1,1643.920776
3263,3,8,7,6,2,6,1,1643.929443
8828,8,2,8,6,2,6,1,1643.932373
1184,1,1,7,7,2,6,1,1644.006958
2899,3,7,4,8,2,6,1,1644.084717
2549,3,6,6,8,2,6,1,1644.088745
4264,4,1,6,8,2,6,1,1644.088867
4109,4,6,7,8,2,6,1,1644.091187
9269,8,6,8,8,2,6,1,1644.093872
8326,7,4,4,2,5,8,4,1644.504761
6401,6,5,6,2,5,8,4,1644.50769
7116,6,2,3,3,5,8,4,1644.561646
2111,2,8,7,3,5,8,4,1644.567627
8677,7,6,4,4,5,8,4,1644.625732
2397,2,6,2,5,5,8,4,1644.69165
1033,1,5,5,6,5,8,4,1644.770996
3958,4,4,5,6,5,8,4,1644.770996
2033,2,5,8,6,5,8,4,1644.777222
2748,3,2,2,7,5,8,4,1644.849121
109,1,6,3,7,5,8,4,1644.85022
5323,5,7,4,7,5,8,4,1644.851563
9118,8,4,4,7,5,8,4,1644.851685
9404,8,2,8,7,5,8,4,1644.859619
3189,3,6,2,8,5,8,4,1644.939819
4399,4,8,6,8,5,8,4,1644.945923
8830,8,4,3,1,4,7,2,1648.505737
625,1,5,4,1,4,7,2,1648.50708
2901,3,6,2,2,4,7,2,1648.559204
1340,2,2,8,2,4,7,2,1648.569336
7191,6,8,1,3,4,7,2,1648.616577
4266,4,3,1,3,4,7,2,1648.61731
7906,7,3,5,3,4,7,2,1648.622681
1977,2,5,2,4,4,7,2,1648.682129
262,1,4,4,4,4,7,2,1648.684937
4552,4,1,5,4,4,7,2,1648.686646
3342,3,4,2,5,4,7,2,1648.751343
4903,4,8,5,5,4,7,2,1648.755371
5267,5,7,6,5,4,7,2,1648.757446
9193,8,5,5,6,4,7,2,1648.831055
6113,5,5,6,6,4,7,2,1648.833008
9908,8,2,8,6,4,7,2,1648.837524
5904,5,1,1,7,4,7,2,1648.907837
184,1,1,5,7,4,7,2,1648.913574
6554,6,3,7,7,4,7,2,1648.917603
7269,6,6,3,8,4,7,2,1649.000732
8269,7,6,5,8,4,7,2,1649.004028
5344,5,1,6,8,4,7,2,1649.006104
5189,5,6,7,8,4,7,2,1649.008301
899,1,7,8,8,4,7,2,1649.010864
8435,7,7,6,1,1,8,8,1649.689819
350,1,4,8,1,1,8,8,1649.694214
9800,8,1,8,1,1,8,8,1649.694214
6720,6,1,3,2,1,8,8,1649.727905
1715,2,7,7,2,1,8,8,1649.734253
9436,8,2,5,3,1,8,8,1649.775879
2716,3,2,5,3,1,8,8,1649.776001
791,1,8,8,3,1,8,8,1649.781738
7357,6,6,5,4,1,8,8,1649.823975
7721,7,5,8,4,1,8,8,1649.830322
8722,7,3,3,5,1,8,8,1649.872803
1428,2,2,3,5,1,8,8,1649.872925
1792,2,1,4,5,1,8,8,1649.87439
2793,3,5,2,6,1,8,8,1649.927124
4718,4,4,6,6,1,8,8,1649.933594
3353,3,5,7,6,1,8,8,1649.935791
9723,8,7,1,7,1,8,8,1649.985718
714,1,3,2,8,1,8,8,1650.052856
5719,5,8,5,8,1,8,8,1650.057007
3794,4,3,7,8,1,8,8,1650.061401
6685,6,6,5,1,1,6,3,1653.174805
315,1,7,1,2,1,6,3,1653.218506
7245,6,6,1,2,1,6,3,1653.218628
5320,5,1,3,2,1,6,3,1653.22168
2240,2,1,8,2,1,6,3,1653.230957
3241,3,5,3,3,1,6,3,1653.274536
4956,4,2,3,3,1,6,3,1653.274658
4606,4,4,6,3,1,6,3,1653.279663
2681,3,5,8,3,1,6,3,1653.28418
6321,6,5,1,4,1,6,3,1653.328491
952,1,1,5,4,1,6,3,1653.334717
8246,7,4,6,4,1,6,3,1653.336548
4242,4,3,2,5,1,6,3,1653.390991
9247,8,8,4,5,1,6,3,1653.393311
2317,2,6,5,5,1,6,3,1653.395508
7322,6,3,7,5,1,6,3,1653.399902
3318,3,4,3,6,1,6,3,1653.458008
1603,2,7,4,6,1,6,3,1653.459351
9688,8,1,5,6,1,6,3,1653.461426
5243,5,7,7,7,1,6,3,1653.536743
1239,1,8,3,8,1,6,3,1653.606079
4319,4,8,8,8,1,6,3,1653.616943
4530,4,3,2,1,2,7,5,1654.578735
85,1,6,4,1,2,7,5,1654.581177
2451,2,7,2,2,2,7,5,1654.626831
1086,1,4,2,3,2,7,5,1654.679199
7456,6,1,4,3,2,7,5,1654.682007
6091,5,7,5,3,2,7,5,1654.68335
4166,4,4,8,3,2,7,5,1654.689819
162,1,3,1,4,2,7,5,1654.733887
3452,3,2,7,4,2,7,5,1654.74353
9303,8,8,3,5,2,7,5,1654.795898
5167,5,8,4,5,2,7,5,1654.797485
2737,3,5,4,5,2,7,5,1654.797974
3088,3,1,4,6,2,7,5,1654.863037
9458,8,3,8,6,2,7,5,1654.871338
5454,5,4,1,7,2,7,5,1654.929321
3529,3,5,4,7,2,7,5,1654.933472
8534,7,4,6,7,2,7,5,1654.937134
8093,7,6,7,7,2,7,5,1654.939331
1373,2,6,8,7,2,7,5,1654.942017
4089,4,5,2,8,2,7,5,1655.007446
9744,8,1,3,8,2,7,5,1655.008911
2164,2,2,4,8,2,7,5,1655.010498
2374,2,4,6,8,2,7,5,1655.01416
3374,3,4,8,8,2,7,5,1655.019165
6960,6,1,2,1,3,7,4,1656.402832
526,1,4,4,2,3,7,4,1656.456665
5245,5,6,5,2,3,7,4,1656.458008
8170,7,3,5,2,3,7,4,1656.458252
9326,8,4,6,2,3,7,4,1656.459839
2241,2,5,1,3,3,7,4,1656.507813
2956,3,2,4,3,3,7,4,1656.511963
7961,7,5,7,3,3,7,4,1656.51709
1241,1,5,8,3,3,7,4,1656.519409
7246,6,4,4,4,3,7,4,1656.571167
1878,2,4,3,5,3,7,4,1656.633789
317,1,6,7,5,3,7,4,1656.640869
9963,8,7,1,6,3,7,4,1656.700317
4958,4,4,8,6,3,7,4,1656.713135
954,1,3,1,7,3,7,4,1656.776489
1604,2,2,6,7,3,7,4,1656.784302
4034,4,3,6,7,3,7,4,1656.784302
6323,6,7,7,7,3,7,4,1656.786255
9248,8,1,7,7,3,7,4,1656.786377
4905,4,5,1,1,6,8,3,1656.805542
7830,7,4,1,1,6,8,3,1656.805542
5905,5,5,4,1,6,8,3,1656.80896
2319,2,8,3,8,3,7,4,1656.861572
9195,8,7,3,2,6,8,3,1656.86377
7324,6,2,5,8,3,7,4,1656.865234
1901,2,6,6,2,6,8,3,1656.868286
4190,4,4,7,2,6,8,3,1656.870117
239,1,8,8,8,3,7,4,1656.871948
5399,5,8,8,8,3,7,4,1656.871948
8271,7,8,1,3,6,8,3,1656.922363
3981,4,6,2,3,6,8,3,1656.923828
186,1,3,3,3,6,8,3,1656.925293
5191,5,8,5,3,6,8,3,1656.92749
3266,3,3,8,3,6,8,3,1656.933472
1030,1,4,4,1,2,6,2,1656.969727
2185,2,5,6,1,2,6,2,1656.973022
4827,4,7,2,4,6,8,3,1656.990112
9115,8,7,5,2,2,6,2,1657.023193
9401,8,5,7,2,2,6,2,1657.027344
5542,5,4,5,5,6,8,3,1657.067139
2903,3,8,7,5,6,8,3,1657.070435
3186,3,3,1,3,2,6,2,1657.073853
2031,2,8,2,3,2,6,2,1657.074463
3396,3,2,2,3,2,6,2,1657.075195
106,1,3,6,3,2,6,2,1657.081543
5111,5,8,8,3,2,6,2,1657.085693
1107,1,7,1,4,2,6,2,1657.133423
1471,2,8,4,4,2,6,2,1657.137451
3746,3,3,6,4,2,6,2,1657.141602
5983,5,8,5,6,6,8,3,1657.146484
263,1,8,6,6,6,8,3,1657.148315
7193,6,5,6,6,6,8,3,1657.14856
6553,6,5,4,5,2,6,2,1657.202637
4187,4,7,6,5,2,6,2,1657.206177
7665,7,5,3,2,1,7,6,1657.232056
823,1,8,4,7,6,8,3,1657.23291
9226,8,3,4,2,1,7,6,1657.233643
3220,3,2,5,2,1,7,6,1657.235352
7301,6,6,6,2,1,7,6,1657.236938
9590,8,4,7,2,1,7,6,1657.239014
1295,2,8,8,2,1,7,6,1657.241089
8478,7,4,1,6,2,6,2,1657.268311
7113,6,5,2,6,2,6,2,1657.269531
2108,2,2,6,6,2,6,2,1657.276489
5586,5,3,3,3,1,7,6,1657.281128
3661,3,6,5,3,1,7,6,1657.284058
7380,6,2,1,1,4,8,6,1657.319092
4805,4,6,8,1,4,8,6,1657.329346
4662,4,4,1,4,1,7,6,1657.330688
1264,2,1,5,8,6,8,3,1657.332764
8302,7,4,4,4,1,7,6,1657.334839
1582,2,4,5,4,1,7,6,1657.336548
29,1,6,6,7,2,6,2,1657.352295
6015,5,8,2,2,4,8,6,1657.369385
3090,3,3,2,2,4,8,6,1657.370117
217,1,5,3,5,1,7,6,1657.389526
6456,6,1,2,3,4,8,6,1657.423828
2166,2,4,3,3,4,8,6,1657.425049
2394,2,3,1,8,2,6,2,1657.427246
7171,6,7,5,3,4,8,6,1657.427612
6189,5,6,2,8,2,6,2,1657.428223
3109,3,6,4,8,2,6,2,1657.431274
86,1,4,7,3,4,8,6,1657.431519
8114,7,3,7,8,2,6,2,1657.437622
2583,3,8,1,6,1,7,6,1657.446899
658,1,3,4,6,1,7,6,1657.45166
3727,3,8,3,4,4,8,6,1657.482544
3584,3,1,7,7,1,7,6,1657.523071
4298,4,3,7,7,1,7,6,1657.523071
294,1,4,3,8,1,7,6,1657.58667
7224,6,1,3,8,1,7,6,1657.58667
5299,5,7,5,8,1,7,6,1657.589722
6664,6,1,5,8,1,7,6,1657.589966
2219,2,7,7,8,1,7,6,1657.594116
4168,4,1,4,6,4,8,6,1657.615967
1088,1,1,8,6,4,8,6,1657.623779
6093,5,6,1,7,4,8,6,1657.686768
9173,8,6,7,7,4,8,6,1657.696411
4454,4,4,8,7,4,8,6,1657.698975
5169,5,5,2,8,4,8,6,1657.770386
164,1,2,6,8,4,8,6,1657.776855
1660,2,2,5,1,3,8,7,1658.900757
5301,5,6,1,2,3,8,7,1658.942139
8226,7,3,1,2,3,8,7,1658.942383
7940,7,2,6,2,3,8,7,1658.949341
9591,8,8,2,3,3,8,7,1658.993286
8941,8,6,4,3,3,8,7,1658.996338
296,1,1,8,3,3,8,7,1659.004028
4377,4,5,1,4,3,8,7,1659.046875
582,1,4,3,4,3,8,7,1659.049438
3012,3,2,3,4,3,8,7,1659.049561
2221,2,6,5,4,3,8,7,1659.052368
6302,6,4,6,4,3,8,7,1659.054199
1297,2,5,3,5,3,8,7,1659.108032
7303,6,8,4,5,3,8,7,1659.109009
933,1,6,3,6,3,8,7,1659.171509
8513,7,5,8,6,3,8,7,1659.18103
8304,7,1,3,7,3,8,7,1659.240845
2584,3,1,4,7,3,8,7,1659.24231
6379,6,7,5,7,3,8,7,1659.243652
1934,2,4,8,7,3,8,7,1659.250488
219,1,7,2,8,3,8,7,1659.314941
7589,7,6,6,8,3,8,7,1659.321411
3299,3,7,7,8,3,8,7,1659.323608
8775,8,8,1,1,5,7,1,1660.927734
9985,8,5,5,1,5,7,1,1660.933472
6345,6,5,1,2,5,7,1,1660.985596
1131,1,7,3,2,5,7,1,1660.987793
690,1,3,3,2,5,7,1,1660.988159
4056,4,1,2,3,5,7,1,1661.04895
9061,8,6,5,3,5,7,1,1661.052734
7697,7,5,6,5,5,7,1,1661.194824
53,1,6,8,5,5,7,1,1661.199219
7983,7,8,1,6,5,7,1,1661.266724
1768,2,1,5,6,5,7,1,1661.273071
8138,7,3,6,6,5,7,1,1661.27478
4134,4,4,1,7,5,7,1,1661.35498
9348,8,2,2,7,5,7,1,1661.356201
7423,6,8,6,7,5,7,1,1661.362183
2054,2,4,6,7,5,7,1,1661.362549
6773,6,6,7,7,5,7,1,1661.364624
8424,7,1,1,8,5,7,1,1661.451904
3419,3,7,8,8,5,7,1,1661.464111
2880,3,1,1,1,5,8,5,1661.604736
955,1,7,4,1,5,8,5,1661.607666
4960,4,1,4,1,5,8,5,1661.608154
9250,8,3,5,1,5,8,5,1661.609375
4245,4,6,2,2,5,8,5,1661.658081
8040,7,1,2,2,5,8,5,1661.658447
3595,3,7,4,2,5,8,5,1661.660522
9965,8,6,6,2,5,8,5,1661.663696
1670,2,4,7,2,5,8,5,1661.665649
241,1,5,6,3,5,8,5,1661.720947
3321,3,5,1,4,5,8,5,1661.775879
9887,8,8,7,4,5,8,5,1661.784424
592,1,1,6,5,5,8,5,1661.850342
6962,6,3,8,5,5,8,5,1661.854492
318,1,4,2,6,5,8,5,1661.917847
2958,3,4,3,6,5,8,5,1661.919067
6038,5,4,8,6,5,8,5,1661.928223
7248,6,1,2,7,5,8,5,1661.998535
8809,8,5,5,7,5,8,5,1662.002686
2243,2,7,6,7,5,8,5,1662.004517
7599,7,8,2,8,5,8,5,1662.087158
1319,2,8,7,8,5,8,5,1662.095825
3825,4,5,1,1,4,7,3,1662.695435
5035,5,7,4,1,4,7,3,1662.698975
2110,2,4,4,1,4,7,3,1662.699341
5750,5,4,8,1,4,7,3,1662.706299
5476,5,2,5,2,4,7,3,1662.754883
4826,4,3,7,2,4,7,3,1662.758423
4111,4,8,5,3,4,7,3,1662.812622
6191,5,8,8,3,4,7,3,1662.818726
2747,3,7,7,5,4,7,3,1662.947754
5113,5,5,3,6,4,7,3,1663.015015
6828,6,2,3,6,4,7,3,1663.015137
3188,3,2,6,6,4,7,3,1663.020142
4398,4,4,3,7,4,7,3,1663.096069
9754,8,3,5,7,4,7,3,1663.099243
9855,8,8,1,1,7,8,1,1663.175049
4135,4,8,4,1,7,8,1,1663.178467
4189,4,6,4,8,4,7,3,1663.186646
2770,3,3,5,2,7,8,1,1663.239746
3926,4,4,6,2,7,8,1,1663.241211
9140,8,2,7,2,7,8,1,1663.242798
5136,5,1,2,3,7,8,1,1663.300537
3211,3,7,6,3,7,8,1,1663.305542
8216,7,1,8,3,7,8,1,1663.309448
7852,7,2,5,4,7,8,1,1663.374756
6137,5,5,8,4,7,8,1,1663.380249
4212,4,2,1,5,7,8,1,1663.447144
4563,4,7,1,6,7,8,1,1663.531982
7138,6,3,4,6,7,8,1,1663.536011
5213,5,6,6,6,7,8,1,1663.539185
1209,1,5,2,7,7,8,1,1663.628174
5773,5,6,5,7,7,8,1,1663.632202
3134,3,4,6,7,7,8,1,1663.634033
3848,4,1,7,7,7,8,1,1663.636108
6774,6,4,3,8,7,8,1,1663.735229
6214,5,4,4,8,7,8,1,1663.736694
5980,5,2,5,1,3,6,1,1664.321045
2900,3,2,6,1,3,6,1,1664.322754
3901,4,6,4,2,3,6,1,1664.374023
1976,2,1,7,2,3,6,1,1664.379639
4265,4,5,8,2,3,6,1,1664.381836
7190,6,4,8,2,3,6,1,1664.381836
261,1,6,1,3,3,6,1,1664.428711
6981,6,6,3,3,3,6,1,1664.431274
1261,2,6,4,3,3,6,1,1664.432861
6266,6,3,6,3,3,6,1,1664.436523
4902,4,4,3,4,3,6,1,1664.494751
3978,4,3,1,6,3,6,1,1664.634766
183,1,8,2,6,3,6,1,1664.635376
5343,5,8,3,6,3,6,1,1664.636841
